year,RegionName,population,median_value,gross_rent_total,median_income
2017,Sierra Vista-Douglas AZ,126791.48571428572,142762.85714285716,803.7142857142859,47393.65714285716
2018,Sierra Vista-Douglas AZ,126098.54285714286,144231.4285714286,799.0571428571433,48481.828571428596
2019,Sierra Vista-Douglas AZ,125911.3142857143,146857.14285714293,788.6857142857151,49419.142857142884
2020,Sierra Vista-Douglas AZ,126229.80000000002,150640.00000000012,772.6000000000015,50205.60000000003
2021,Sierra Vista-Douglas AZ,127054.00000000003,155580.00000000017,750.8000000000023,50841.200000000026
2022,Sierra Vista-Douglas AZ,128383.91428571432,161677.1428571431,723.2857142857177,51325.94285714288
2015,Sikeston MO,39071.91428571431,94428.57142857143,588.9714285714286,39225.25714285714
2016,Sikeston MO,38970.742857142875,99245.71428571429,601.9142857142857,40236.37142857143
2017,Sikeston MO,38862.28571428573,103291.42857142857,621.4285714285716,41367.34285714286
2018,Sikeston MO,38746.54285714287,106565.71428571429,647.5142857142858,42618.17142857143
2019,Sikeston MO,38623.5142857143,109068.57142857142,680.1714285714288,43988.857142857145
2020,Sikeston MO,38493.20000000001,110800.0,719.4000000000004,45479.399999999994
2021,Sikeston MO,38355.60000000001,111760.00000000001,765.2000000000005,47089.79999999999
2022,Sikeston MO,38210.714285714304,111948.57142857145,817.5714285714294,48820.05714285713
2015,Silver City NM,29147.314285714296,134219.99999999997,635.7500000000003,38296.28571428572
2016,Silver City NM,28802.94285714287,131099.99999999994,666.6500000000001,39259.25714285715
2017,Silver City NM,28440.28571428573,128479.99999999994,683.05,39450.51428571429
2018,Silver City NM,28059.342857142874,126359.99999999997,684.9499999999999,38870.05714285716
2019,Silver City NM,27660.1142857143,124740.0,672.3499999999999,37517.88571428574
2020,Silver City NM,27242.60000000001,123620.00000000007,645.25,35394.00000000004
2021,Silver City NM,26806.800000000003,123000.00000000016,603.6500000000001,32498.400000000045
2022,Silver City NM,26352.71428571428,122880.00000000026,547.5500000000003,28831.085714285775
2015,Spirit Lake IA,16985.485714285714,168428.57142857148,639.5428571428575,57319.6
2016,Spirit Lake IA,17000.057142857146,169765.71428571432,679.4285714285719,58162.40000000001
2017,Spirit Lake IA,17026.91428571429,174331.42857142858,726.4571428571435,58816.20000000001
2018,Spirit Lake IA,17066.05714285715,182125.71428571432,780.6285714285721,59281.000000000015
2019,Spirit Lake IA,17117.485714285725,193148.57142857148,841.942857142858,59556.80000000001
2020,Spirit Lake IA,17181.20000000001,207400.00000000006,910.4000000000009,59643.59999999999
2021,Spirit Lake IA,17257.200000000015,224880.00000000012,986.0000000000009,59541.39999999997
2022,Spirit Lake IA,17345.48571428573,245588.5714285716,1068.7428571428582,59250.199999999946
2015,Spokane-Spokane Valley WA,536345.7142857146,181880.00000000012,774.5714285714288,48946.45714285719
2016,Spokane-Spokane Valley WA,544093.9428571431,186080.0000000001,801.3142857142861,50105.17142857146
2017,Spokane-Spokane Valley WA,549231.885714286,194280.0000000001,831.6285714285718,51753.74285714289
2018,Spokane-Spokane Valley WA,551759.5428571431,206480.00000000012,865.5142857142861,53892.17142857147
2019,Spokane-Spokane Valley WA,551676.9142857145,222680.00000000017,902.9714285714288,56520.457142857194
2020,Spokane-Spokane Valley WA,548984.0000000002,242880.0000000003,943.9999999999999,59638.60000000008
2021,Spokane-Spokane Valley WA,543680.8000000002,267080.0000000004,988.5999999999995,63246.60000000011
2022,Spokane-Spokane Valley WA,535767.3142857144,295280.0000000006,1036.7714285714274,67344.45714285728
2015,Springfield IL,211630.94285714295,130791.42857142867,737.6857142857141,56194.80000000001
2016,Springfield IL,211182.02857142861,133174.2857142858,754.6571428571428,57385.0
2017,Springfield IL,210625.25714285718,135728.5714285715,773.9142857142857,58867.200000000004
2018,Springfield IL,209960.62857142862,138454.28571428577,795.4571428571429,60641.40000000002
2019,Springfield IL,209188.14285714293,141351.4285714286,819.2857142857143,62707.60000000006
2020,Springfield IL,208307.80000000013,144420.00000000003,845.4000000000001,65065.800000000105
2021,Springfield IL,207319.60000000018,147660.0,873.8,67716.00000000017
2022,Springfield IL,206223.54285714313,151071.42857142858,904.4857142857143,70658.20000000026
2015,Springfield MA,634590.6571428576,213922.85714285722,852.5428571428572,52793.82857142858
2016,Springfield MA,619613.1714285717,214908.57142857154,876.6285714285714,53640.085714285735
2017,Springfield MA,624122.5428571431,217637.14285714296,900.8571428571429,55003.77142857145
2018,Springfield MA,648118.7714285717,222108.57142857154,925.2285714285716,56884.88571428573
2019,Springfield MA,691601.8571428575,228322.85714285725,949.7428571428576,59283.42857142858
2020,Springfield MA,754571.8000000007,236280.0000000001,974.4000000000009,62199.399999999994
2021,Springfield MA,837028.600000001,245980.0000000001,999.2000000000015,65632.79999999997
2022,Springfield MA,938972.2571428588,257422.8571428572,1024.1428571428594,69583.6285714285
2015,Springfield MO,448574.7428571433,129682.85714285714,694.9428571428574,43086.82857142858
2016,Springfield MO,451921.22857142886,133208.5714285714,706.0285714285716,44056.08571428573
2017,Springfield MO,455340.8571428574,137377.14285714284,721.2571428571431,45293.77142857144
2018,Springfield MO,458833.6285714289,142188.57142857145,740.6285714285718,46799.88571428573
2019,Springfield MO,462399.54285714333,147642.85714285722,764.1428571428577,48574.42857142858
2020,Springfield MO,466038.6000000007,153740.0000000002,791.8000000000009,50617.40000000001
2021,Springfield MO,469750.80000000104,160480.00000000035,823.6000000000013,52928.8
2022,Springfield MO,473536.1428571443,167862.85714285765,859.5428571428589,55508.62857142856
2015,Springfield OH,136824.00000000003,103057.14285714288,674.8000000000003,43458.42857142859
2016,Springfield OH,136157.6,104391.42857142858,690.6000000000003,44530.685714285726
2017,Springfield OH,135590.2,106982.85714285714,708.4000000000003,46144.37142857144
2018,Springfield OH,135121.80000000005,110831.4285714286,728.2000000000004,48299.48571428572
2019,Springfield OH,134752.40000000008,115937.14285714293,750.0000000000006,50996.028571428586
2020,Springfield OH,134482.00000000017,122300.00000000013,773.8000000000008,54234.000000000015
2021,Springfield OH,134310.60000000027,129920.00000000022,799.600000000001,58013.40000000002
2022,Springfield OH,134238.2000000004,138797.1428571432,827.4000000000013,62334.228571428604
2015,Starkville MS,49930.37142857145,140971.42857142858,711.6571428571431,32148.485714285733
2016,Starkville MS,47918.11428571429,149014.28571428577,738.9714285714289,34354.257142857154
2017,Starkville MS,48615.42857142857,152828.5714285715,760.1428571428576,36597.314285714296
2018,Starkville MS,52022.314285714296,152414.28571428577,775.1714285714293,38877.657142857155
2019,Starkville MS,58138.77142857146,147771.42857142858,784.0571428571437,41195.28571428573
2020,Starkville MS,66964.80000000005,138899.99999999994,786.8000000000011,43550.200000000026
2021,Starkville MS,78500.40000000011,125799.99999999983,783.4000000000015,45942.40000000004
2022,Starkville MS,92745.57142857158,108471.42857142825,773.8571428571446,48371.885714285774
2015,State College PA,157766.91428571436,198071.4285714287,903.2571428571426,52256.142857142884
2016,State College PA,159323.74285714293,204254.2857142858,922.5714285714287,54310.6285714286
2017,State College PA,160545.2857142858,212308.5714285715,944.7428571428575,56334.257142857175
2018,State College PA,161431.54285714295,222234.2857142858,969.7714285714288,58327.02857142861
2019,State College PA,161982.51428571442,234031.4285714287,997.6571428571428,60288.94285714291
2020,State College PA,162198.2000000002,247700.00000000017,1028.3999999999996,62220.000000000065
2021,State College PA,162078.60000000024,263240.00000000023,1061.9999999999989,64120.200000000084
2022,State College PA,161623.7142857146,280651.4285714289,1098.4571428571408,65989.54285714297
2015,Statesboro GA,72441.68571428575,130217.1428571429,768.5714285714287,36025.9142857143
2016,Statesboro GA,73008.65714285718,130291.42857142861,769.5142857142858,37187.342857142874
2017,Statesboro GA,73804.91428571433,132022.8571428572,776.0285714285716,39154.485714285736
2018,Statesboro GA,74830.4571428572,135411.42857142867,788.1142857142859,41927.34285714288
2019,Statesboro GA,76085.28571428577,140457.14285714302,805.7714285714288,45505.91428571432
2020,Statesboro GA,77569.40000000005,147160.00000000023,829.0000000000003,49890.200000000055
2021,Statesboro GA,79282.80000000005,155520.00000000035,857.8000000000004,55080.20000000008
2022,Statesboro GA,81225.48571428575,165537.1428571433,892.1714285714291,61075.91428571439
2015,Staunton-Waynesboro VA,119427.19999999998,183189.99999999994,809.0,49512.69999999998
2016,Staunton-Waynesboro VA,119836.40000000001,185030.0,818.0000000000003,51999.90000000001
2017,Staunton-Waynesboro VA,120376.60000000003,188770.00000000003,836.0000000000005,54105.10000000003
2018,Staunton-Waynesboro VA,121047.80000000009,194410.00000000003,863.0000000000005,55828.30000000002
2020,Staunton-Waynesboro VA,122783.20000000024,211389.99999999997,944.0000000000001,58128.69999999994
2021,Staunton-Waynesboro VA,123847.40000000033,222729.99999999988,997.9999999999998,58705.89999999987
2022,Staunton-Waynesboro VA,125042.60000000044,235969.9999999998,1060.9999999999993,58901.09999999978
2015,Steamboat Springs CO,23582.14285714285,392068.5714285716,1155.7500000000002,64112.742857142905
2016,Steamboat Springs CO,24011.02857142857,428045.7142857145,1149.25,65094.82857142861
2017,Steamboat Springs CO,24409.057142857146,464551.4285714288,1168.2499999999998,67804.05714285719
2018,Steamboat Springs CO,24776.22857142858,501585.71428571455,1212.7499999999995,72240.42857142861
2019,Steamboat Springs CO,25112.542857142864,539148.5714285718,1282.7499999999995,78403.94285714292
2020,Steamboat Springs CO,25418.000000000004,577240.0000000003,1378.2499999999995,86294.60000000006
2021,Steamboat Springs CO,25692.6,615860.0000000005,1499.2499999999995,95912.40000000007
2022,Steamboat Springs CO,25936.342857142852,655008.571428572,1645.7499999999995,107257.34285714294
2015,Stephenville TX,40058.37142857145,122325.71428571433,705.6857142857149,41126.171428571426
2016,Stephenville TX,40587.514285714315,124677.1428571429,741.0571428571433,43385.71428571428
2017,Stephenville TX,41060.2285714286,131814.2857142858,786.7142857142861,46070.82857142857
2018,Stephenville TX,41476.514285714315,143737.14285714296,842.6571428571433,49181.514285714286
2019,Stephenville TX,41836.371428571445,160445.71428571444,908.8857142857149,52717.77142857143
2020,Stephenville TX,42139.80000000001,181940.00000000023,985.400000000001,56679.6
2021,Stephenville TX,42386.799999999996,208220.0000000003,1072.2000000000012,61067.0
2022,Stephenville TX,42577.37142857141,239285.7142857147,1169.285714285716,65879.97142857144
2015,Sterling CO,21987.600000000017,124471.42857142855,700.5000000000003,42361.85714285717
2016,Sterling CO,21783.200000000015,137974.28571428574,699.5000000000001,43135.57142857146
2017,Sterling CO,21763.800000000014,148048.57142857148,713.5,45232.142857142884
2018,Sterling CO,21929.400000000012,154694.28571428577,742.4999999999999,48651.57142857145
2019,Sterling CO,22280.000000000007,157911.4285714286,786.4999999999999,53393.85714285715
2020,Sterling CO,22815.600000000006,157700.00000000003,845.5,59458.99999999999
2021,Sterling CO,23536.2,154060.0,919.5,66846.99999999997
2022,Sterling CO,24441.799999999996,146991.42857142852,1008.5000000000002,75557.8571428571
2015,Sterling IL,57521.97142857145,99062.85714285716,639.5428571428571,47126.82857142857
2016,Sterling IL,57168.9142857143,99988.57142857146,655.8285714285714,49743.08571428572
2017,Sterling IL,56799.428571428594,101557.14285714291,670.2571428571429,51837.77142857145
2018,Sterling IL,56413.51428571431,103768.57142857151,682.8285714285714,53410.88571428574
2019,Sterling IL,56011.17142857146,106622.85714285723,693.5428571428571,54462.42857142861
2020,Sterling IL,55592.40000000004,110120.0000000001,702.3999999999999,54992.400000000045
2021,Sterling IL,55157.20000000005,114260.00000000012,709.3999999999997,55000.800000000054
2022,Sterling IL,54705.571428571486,119042.85714285728,714.5428571428566,54487.628571428635
2015,Stevens Point WI,70461.11428571433,151920.00000000015,668.2857142857143,51358.88571428574
2016,Stevens Point WI,70455.34285714288,155340.00000000015,679.457142857143,52892.657142857155
2017,Stevens Point WI,70483.28571428572,159160.00000000015,701.9142857142858,54699.7142857143
2018,Stevens Point WI,70544.94285714287,163380.00000000017,735.6571428571431,56780.05714285716
2019,Stevens Point WI,70640.31428571431,168000.00000000017,780.6857142857145,59133.68571428573
2020,Stevens Point WI,70769.40000000004,173020.00000000023,837.0000000000003,61760.600000000035
2021,Stevens Point WI,70932.20000000007,178440.00000000026,904.6000000000005,64660.80000000006
2022,Stevens Point WI,71128.71428571438,184260.00000000032,983.4857142857148,67834.2857142858
2015,Stillwater OK,79362.08571428573,136048.5714285715,732.6857142857147,37516.68571428573
2016,Stillwater OK,80051.45714285715,141745.71428571438,746.4571428571433,38329.85714285716
2017,Stillwater OK,80704.1142857143,147871.42857142867,765.5142857142862,39316.3142857143
2018,Stillwater OK,81320.05714285717,154425.7142857144,789.8571428571432,40476.057142857164
2019,Stillwater OK,81899.28571428577,161408.57142857157,819.4857142857147,41809.08571428574
2020,Stillwater OK,82441.80000000009,168820.00000000017,854.4000000000003,43315.40000000004
2021,Stillwater OK,82947.60000000014,176660.0000000002,894.6000000000003,44995.00000000005
2022,Stillwater OK,83416.68571428591,184928.57142857168,940.0857142857145,46847.88571428579
2015,Stockton CA,708377.2571428575,221402.85714285716,1022.457142857143,53172.314285714296
2016,Stockton CA,715435.9714285717,250348.57142857145,1059.1714285714288,55243.342857142874
2017,Stockton CA,723485.5428571432,280337.1428571429,1102.7428571428572,57828.085714285735
2018,Stockton CA,732525.9714285719,311368.5714285715,1153.1714285714288,60926.542857142864
2019,Stockton CA,742557.2571428578,343442.8571428573,1210.4571428571433,64538.71428571428
2020,Stockton CA,753579.400000001,376560.00000000023,1274.6000000000006,68664.59999999998
2021,Stockton CA,765592.4000000013,410720.0000000003,1345.6000000000008,73304.19999999995
2022,Stockton CA,778596.2571428589,445922.8571428575,1423.4571428571442,78457.51428571419
2015,Storm Lake IA,20499.68571428572,103620.00000000004,589.8857142857146,48107.60000000002
2016,Storm Lake IA,20458.45714285715,107060.00000000001,615.057142857143,50232.00000000001
2017,Storm Lake IA,20372.514285714293,110200.00000000001,643.514285714286,52438.40000000001
2018,Storm Lake IA,20241.85714285715,113040.00000000003,675.2571428571431,54726.80000000002
2019,Storm Lake IA,20066.48571428571,115580.00000000007,710.2857142857146,57097.20000000005
2020,Storm Lake IA,19846.399999999987,117820.00000000013,748.6000000000004,59549.600000000086
2021,Storm Lake IA,19581.599999999973,119760.0000000002,790.2000000000004,62084.00000000013
2022,Storm Lake IA,19272.08571428567,121400.0000000003,835.0857142857147,64700.4000000002
2015,Sturgis MI,61009.77142857147,106514.28571428571,646.9714285714289,44248.971428571436
2016,Sturgis MI,60945.114285714306,108362.85714285716,670.5142857142861,45854.7142857143
2017,Sturgis MI,60897.02857142859,111525.7142857143,690.6285714285718,47722.028571428586
2018,Sturgis MI,60865.514285714315,116002.85714285716,707.314285714286,49850.9142857143
2019,Sturgis MI,60850.571428571486,121794.28571428571,720.5714285714287,52241.37142857145
2020,Sturgis MI,60852.20000000009,128899.99999999997,730.4,54893.40000000002
2021,Sturgis MI,60870.40000000015,137319.99999999994,736.7999999999996,57807.00000000003
2022,Sturgis MI,60905.171428571644,147054.2857142856,739.7714285714278,60982.17142857147
2015,Sulphur Springs TX,35658.9142857143,94174.2857142858,672.2571428571429,44038.88571428573
2016,Sulphur Springs TX,35798.14285714287,93702.85714285717,702.7714285714287,46261.25714285716
2017,Sulphur Springs TX,35983.08571428573,96745.71428571429,736.1428571428575,48434.9142857143
2018,Sulphur Springs TX,36213.74285714287,103302.85714285716,772.371428571429,50559.85714285717
2019,Sulphur Springs TX,36490.114285714306,113374.28571428577,811.4571428571433,52636.08571428574
2020,Sulphur Springs TX,36812.20000000002,126960.0000000001,853.4000000000003,54663.600000000035
2021,Sulphur Springs TX,37180.00000000002,144060.00000000017,898.2,56642.40000000004
2022,Sulphur Springs TX,37593.514285714315,164674.285714286,945.8571428571427,58572.48571428575
2015,Summerville GA,25245.600000000017,64277.14285714289,590.1142857142858,33149.714285714304
2016,Summerville GA,25033.400000000012,66531.4285714286,593.7428571428572,34732.142857142884
2017,Summerville GA,24890.200000000008,68542.85714285716,597.0857142857145,35836.28571428574
2018,Summerville GA,24816.00000000001,70311.4285714286,600.1428571428573,36462.14285714289
2019,Summerville GA,24810.800000000014,71837.1428571429,602.9142857142858,36609.714285714326
2020,Summerville GA,24874.600000000024,73120.00000000004,605.4,36279.000000000044
2021,Summerville GA,25007.400000000034,74160.00000000007,607.5999999999999,35470.00000000006
2022,Summerville GA,25209.200000000048,74957.14285714294,609.5142857142854,34182.714285714355
2015,Summit Park UT,38512.20000000002,495959.9999999999,1227.6999999999998,91684.69999999997
2016,Summit Park UT,39035.40000000002,519520.0000000001,1238.9000000000003,91734.90000000001
2017,Summit Park UT,39704.600000000035,554280.0000000002,1253.1000000000004,94687.10000000003
2018,Summit Park UT,40519.80000000005,600240.0000000003,1270.3000000000004,100541.30000000005
2020,Summit Park UT,42588.20000000008,725760.0000000005,1313.6999999999991,120955.70000000001
2021,Summit Park UT,43841.4000000001,805320.0000000005,1339.899999999998,135515.9
2022,Summit Park UT,45240.60000000013,896080.0000000002,1369.0999999999965,152978.09999999992
2015,Sumter SC,110721.57142857154,106514.28571428571,743.1142857142858,41055.57142857144
2016,Sumter SC,102765.91428571435,110282.85714285716,752.1428571428572,41307.5142857143
2017,Sumter SC,104459.8285714286,112565.71428571432,760.8857142857145,42013.028571428586
2018,Sumter SC,115803.31428571432,113362.85714285719,769.3428571428574,43172.1142857143
2019,Sumter SC,136796.37142857153,112674.28571428577,777.5142857142861,44784.77142857144
2020,Sumter SC,167439.00000000015,110500.00000000004,785.4000000000004,46851.0
2021,Sumter SC,207731.20000000024,106840.00000000006,793.0000000000005,49370.799999999996
2022,Sumter SC,257672.9714285718,101694.28571428577,800.3142857142863,52344.17142857141
2015,Sunbury PA,94029.71428571433,104439.99999999997,614.2285714285713,42428.3142857143
2016,Sunbury PA,93552.14285714288,108860.00000000001,627.2857142857142,43519.94285714287
2017,Sunbury PA,93009.28571428574,112480.00000000001,639.7714285714285,44943.28571428573
2018,Sunbury PA,92401.1428571429,115300.0,651.6857142857143,46698.342857142874
2019,Sunbury PA,91727.71428571435,117319.99999999994,663.0285714285716,48785.114285714306
2020,Sunbury PA,90989.0000000001,118539.99999999985,673.8000000000003,51203.60000000003
2021,Sunbury PA,90185.00000000015,118959.99999999974,684.0000000000006,53953.80000000003
2022,Sunbury PA,89315.7142857145,118579.99999999959,693.6285714285722,57035.714285714326
2015,Susanville CA,32617.68571428573,173882.85714285725,896.9999999999998,51037.571428571435
2016,Susanville CA,31992.857142857152,172708.57142857148,920.4,52524.114285714284
2017,Susanville CA,31490.314285714296,176977.1428571429,937.8,53986.22857142857
2018,Susanville CA,31110.057142857164,186688.57142857148,949.1999999999998,55423.91428571429
2019,Susanville CA,30852.08571428575,201842.85714285728,954.5999999999995,56837.17142857143
2020,Susanville CA,30716.40000000006,222440.0000000002,953.9999999999991,58226.00000000002
2021,Susanville CA,30703.000000000095,248480.00000000035,947.3999999999984,59590.40000000004
2022,Susanville CA,30811.88571428585,279962.8571428576,934.7999999999977,60930.371428571496
2015,Sweetwater TX,15055.885714285716,58000.00000000003,536.9999999999998,36705.28571428573
2016,Sweetwater TX,15026.457142857147,63220.00000000002,592.3999999999999,39310.85714285716
2017,Sweetwater TX,14992.314285714292,67840.00000000003,637.7999999999998,41699.71428571431
2018,Sweetwater TX,14953.45714285715,71860.00000000004,673.1999999999997,43871.85714285717
2019,Sweetwater TX,14909.885714285723,75280.00000000007,698.5999999999996,45827.28571428573
2020,Sweetwater TX,14861.60000000001,78100.00000000012,713.9999999999993,47566.000000000015
2021,Sweetwater TX,14808.60000000001,80320.00000000015,719.399999999999,49088.00000000001
2022,Sweetwater TX,14750.885714285725,81940.00000000022,714.7999999999986,50393.28571428571
2015,Syracuse NY,662032.5428571432,126565.71428571435,768.5142857142861,53475.40000000001
2016,Syracuse NY,660657.028571429,128517.14285714291,784.7428571428574,54709.200000000026
2017,Syracuse NY,658535.6571428576,130954.28571428577,804.6857142857145,56272.00000000003
2018,Syracuse NY,655668.4285714289,133877.1428571429,828.3428571428574,58163.800000000025
2019,Syracuse NY,652055.342857143,137285.71428571435,855.714285714286,60384.60000000001
2020,Syracuse NY,647696.4,141180.00000000006,886.8000000000003,62934.39999999999
2021,Syracuse NY,642591.5999999996,145560.00000000006,921.6000000000004,65813.19999999995
2022,Syracuse NY,636740.9428571422,150425.71428571438,960.1142857142863,69020.9999999999
2015,Tahlequah OK,48091.28571428574,107714.28571428575,580.3714285714286,38653.14285714287
2016,Tahlequah OK,48270.45714285717,109342.8571428572,597.514285714286,38624.028571428586
2017,Tahlequah OK,48427.914285714316,111685.71428571435,617.2285714285717,39315.05714285716
2018,Tahlequah OK,48563.65714285717,114742.85714285722,639.5142857142861,40726.22857142859
2019,Tahlequah OK,48677.68571428573,118514.28571428577,664.3714285714289,42857.542857142886
2020,Tahlequah OK,48770.0,123000.00000000004,691.8000000000002,45709.000000000044
2021,Tahlequah OK,48840.59999999998,128200.00000000001,721.8,49280.60000000005
2022,Tahlequah OK,48889.485714285656,134114.28571428568,754.3714285714282,53572.342857142925
2015,Talladega-Sylacauga AL,91491.57142857142,91825.71428571435,584.5142857142858,34696.77142857144
2016,Talladega-Sylacauga AL,93595.71428571429,92117.14285714291,593.3428571428574,37024.1142857143
2017,Talladega-Sylacauga AL,92653.42857142858,94494.28571428578,603.8857142857146,38922.028571428586
2018,Talladega-Sylacauga AL,88664.71428571429,98957.14285714293,616.1428571428573,40390.5142857143
2019,Talladega-Sylacauga AL,81629.57142857143,105505.71428571438,630.1142857142859,41429.57142857145
2020,Talladega-Sylacauga AL,71548.0,114140.00000000015,645.8,42039.200000000026
2021,Talladega-Sylacauga AL,58419.999999999985,124860.00000000017,663.1999999999997,42219.40000000003
2022,Talladega-Sylacauga AL,42245.571428571384,137665.71428571452,682.3142857142851,41970.17142857147
2015,Tallahassee FL,374728.2,164805.71428571435,895.0857142857146,45329.31428571428
2016,Tallahassee FL,376180.00000000006,165637.14285714293,916.2571428571431,47019.74285714285
2017,Tallahassee FL,377915.8000000001,168054.2857142858,939.7142857142861,48679.885714285716
2018,Tallahassee FL,379935.6000000001,172057.14285714293,965.4571428571434,50309.74285714287
2019,Tallahassee FL,382239.4000000001,177645.71428571432,993.4857142857151,51909.31428571431
2020,Tallahassee FL,384827.20000000007,184819.99999999997,1023.8000000000011,53478.600000000035
2021,Tallahassee FL,387699.00000000006,193579.99999999988,1056.4000000000015,55017.60000000004
2022,Tallahassee FL,390854.80000000005,203925.7142857141,1091.2857142857165,56526.31428571434
2015,Tampa FL,2888581.114285714,144877.14285714296,950.3428571428578,47030.51428571428
2016,Tampa FL,2928168.542857143,152071.4285714286,978.6285714285722,48634.542857142864
2017,Tampa FL,2976106.685714286,162522.85714285716,1016.0571428571437,50553.285714285725
2018,Tampa FL,3032395.542857143,176231.42857142858,1062.6285714285723,52786.742857142875
2019,Tampa FL,3097035.1142857145,193197.14285714293,1118.342857142858,55334.91428571431
2020,Tampa FL,3170025.4000000004,213420.00000000012,1183.2000000000007,58197.80000000002
2021,Tampa FL,3251366.4,236900.00000000023,1257.2000000000007,61375.40000000002
2022,Tampa FL,3341058.1142857135,263637.14285714325,1340.3428571428576,64867.714285714304
2015,Taos NM,32953.514285714286,214477.1428571428,733.2571428571431,36491.542857142886
2016,Taos NM,32916.74285714286,216231.42857142855,707.5714285714287,35460.2285714286
2017,Taos NM,32878.68571428572,221442.85714285716,706.7428571428572,35445.05714285716
2018,Taos NM,32839.34285714287,230111.42857142858,730.7714285714287,36446.028571428586
2019,Taos NM,32798.71428571431,242237.14285714284,779.6571428571431,38463.14285714287
2020,Taos NM,32756.800000000043,257819.99999999994,853.4000000000003,41496.40000000001
2021,Taos NM,32713.600000000064,276859.9999999999,952.0000000000006,45545.8
2022,Taos NM,32669.114285714375,299357.1428571427,1075.4571428571437,50611.34285714287
2015,Taylorville IL,34204.1142857143,83565.71428571433,609.2500000000001,45043.71428571431
2016,Taylorville IL,33880.542857142864,85637.14285714288,622.1500000000001,48078.94285714288
2017,Taylorville IL,33559.68571428572,87594.28571428574,637.5500000000002,50423.88571428574
2018,Taylorville IL,33241.542857142864,89437.14285714288,655.4500000000002,52078.542857142886
2019,Taylorville IL,32926.1142857143,91165.71428571432,675.8500000000001,53042.91428571432
2020,Taylorville IL,32613.40000000002,92780.00000000004,698.75,53317.000000000044
2021,Taylorville IL,32303.40000000003,94280.00000000006,724.1500000000001,52900.80000000006
2022,Taylorville IL,31996.114285714328,95665.71428571438,752.05,51794.31428571436
2015,Terre Haute IN,173426.08571428584,88402.85714285719,671.971428571429,42108.11428571432
2016,Terre Haute IN,168890.05714285723,88088.57142857146,684.1142857142861,42833.34285714288
2017,Terre Haute IN,169300.31428571435,88717.14285714288,696.828571428572,44154.28571428573
2018,Terre Haute IN,174656.85714285722,90288.57142857146,710.1142857142863,46070.94285714288
2019,Terre Haute IN,184959.6857142858,92802.85714285717,723.9714285714293,48583.31428571431
2020,Terre Haute IN,200208.80000000008,96260.00000000004,738.400000000001,51691.400000000045
2021,Terre Haute IN,220404.20000000007,100660.00000000006,753.4000000000012,55395.20000000006
2022,Terre Haute IN,245545.88571428583,106002.85714285722,768.9714285714301,59694.71428571438
2015,Texarkana TX-AR,149464.6,96308.5714285715,699.9714285714286,40949.22857142858
2016,Texarkana TX-AR,149860.0,99545.71428571433,697.9142857142858,41881.28571428573
2017,Texarkana TX-AR,149978.4,103111.42857142861,704.4285714285716,43279.77142857145
2018,Texarkana TX-AR,149819.8,107005.71428571433,719.5142857142858,45144.685714285726
2019,Texarkana TX-AR,149384.19999999998,111228.57142857151,743.1714285714288,47476.02857142858
2020,Texarkana TX-AR,148671.59999999998,115780.00000000013,775.4000000000003,50273.799999999996
2021,Texarkana TX-AR,147681.99999999994,120660.0000000002,816.2000000000005,53537.99999999998
2022,Texarkana TX-AR,146415.39999999994,125868.57142857173,865.5714285714292,57268.628571428526
2015,The Dalles OR,25518.97142857143,175014.28571428583,756.8571428571435,43609.37142857144
2016,The Dalles OR,25593.11428571429,182102.85714285722,742.3714285714289,46337.5142857143
2017,The Dalles OR,25716.828571428578,190705.71428571438,751.7428571428574,48815.22857142858
2018,The Dalles OR,25890.114285714288,200822.85714285728,784.9714285714289,51042.5142857143
2019,The Dalles OR,26112.97142857142,212454.28571428588,842.0571428571434,53019.37142857144
2020,The Dalles OR,26385.39999999998,225600.00000000026,923.0000000000011,54745.8
2021,The Dalles OR,26707.399999999965,240260.00000000035,1027.8000000000015,56221.8
2022,The Dalles OR,27078.97142857137,256434.2857142862,1156.4571428571453,57447.37142857142
2015,The Villages FL,108734.48571428574,214222.85714285716,804.0,50440.600000000006
2016,The Villages FL,112999.65714285718,226848.57142857145,808.8000000000001,52553.20000000002
2017,The Villages FL,117121.11428571433,238317.1428571429,828.6,54349.80000000002
2018,The Villages FL,121098.85714285717,248628.5714285715,863.3999999999999,55830.40000000001
2019,The Villages FL,124932.88571428575,257782.85714285725,913.1999999999995,56995.0
2020,The Villages FL,128623.2,265780.0000000001,977.999999999999,57843.59999999998
2021,The Villages FL,132169.79999999996,272620.0000000002,1057.7999999999984,58376.19999999995
2022,The Villages FL,135572.68571428565,278302.8571428574,1152.5999999999976,58592.79999999992
2015,Thomaston GA,26537.685714285715,85577.14285714291,673.7714285714287,35841.00000000003
2016,Thomaston GA,26368.057142857153,83791.42857142862,639.1142857142859,35472.200000000026
2017,Thomaston GA,26260.714285714297,84462.85714285719,622.0285714285715,35653.40000000002
2018,Thomaston GA,26215.65714285715,87591.42857142861,622.5142857142857,36384.600000000035
2019,Thomaston GA,26232.885714285716,93177.1428571429,640.5714285714287,37665.80000000005
2020,Thomaston GA,26312.39999999999,101220.00000000006,676.2,39497.000000000065
2021,Thomaston GA,26454.199999999975,111720.00000000006,729.4000000000001,41878.20000000009
2022,Thomaston GA,26658.28571428567,124677.14285714293,800.1714285714288,44809.400000000125
